Amp,Ton,Toff,Volt
200,1.15,27,20
200,1.15,27,30
200,1.15,27,40
200,1.15,27,50
200,1.15,27,60
200,1.15,27,70
200,1.15,27,80
200,1.25,7,20
200,1.25,7,30
200,1.25,7,40
200,1.25,7,50
200,1.25,7,60
200,1.25,7,70
200,1.25,7,80
200,1.25,9,20
200,1.25,9,30
200,1.25,9,40
200,1.25,9,50
200,1.25,9,60
200,1.25,9,70
200,1.25,9,80
200,1.25,11,20
200,1.25,11,30
200,1.25,11,40
200,1.25,11,50
200,1.25,11,60
200,1.25,11,70
200,1.25,11,80
200,1.25,13,20
200,1.25,13,30
200,1.25,13,40
200,1.25,13,50
200,1.25,13,60
200,1.25,13,70
200,1.25,13,80
200,1.25,15,20
200,1.25,15,30
200,1.25,15,40
200,1.25,15,50
200,1.25,15,60
200,1.25,15,70
200,1.25,15,80
200,1.25,17,20
200,1.25,17,30
200,1.25,17,40
200,1.25,17,50
200,1.25,17,60
200,1.25,17,70
200,1.25,17,80
200,1.25,19,20
200,1.25,19,30
200,1.25,19,40
200,1.25,19,50
200,1.25,19,60
200,1.25,19,70
200,1.25,19,80
200,1.25,21,20
200,1.25,21,30
200,1.25,21,40
200,1.25,21,50
200,1.25,21,60
200,1.25,21,70
200,1.25,21,80
200,1.25,23,20
200,1.25,23,30
200,1.25,23,40
200,1.25,23,50
200,1.25,23,60
200,1.25,23,70
200,1.25,23,80
200,1.25,25,20
200,1.25,25,30
200,1.25,25,40
200,1.25,25,50
200,1.25,25,60
200,1.25,25,70
200,1.25,25,80
200,1.25,27,20
200,1.25,27,30
200,1.25,27,40
200,1.25,27,50
200,1.25,27,60
200,1.25,27,70
200,1.25,27,80
210,0.35,7,20
210,0.35,7,30
210,0.35,7,40
210,0.35,7,50
210,0.35,7,60
210,0.35,7,70
210,0.35,7,80
210,0.35,9,20
210,0.35,9,30
210,0.35,9,40
210,0.35,9,50
210,0.35,9,60
210,0.35,9,70
210,0.35,9,80
210,0.35,11,20
210,0.35,11,30
210,0.35,11,40
210,0.35,11,50
210,0.35,11,60
210,0.35,11,70
210,0.35,11,80
210,0.35,13,20
210,0.35,13,30
210,0.35,13,40
210,0.35,13,50
210,0.35,13,60
210,0.35,13,70
210,0.35,13,80
210,0.35,15,20
210,0.35,15,30
210,0.35,15,40
210,0.35,15,50
210,0.35,15,60
210,0.35,15,70
210,0.35,15,80
210,0.35,17,20
210,0.35,17,30
210,0.35,17,40
210,0.35,17,50
210,0.35,17,60
210,0.35,17,70
210,0.35,17,80
210,0.35,19,20
210,0.35,19,30
210,0.35,19,40
210,0.35,19,50
210,0.35,19,60
210,0.35,19,70
210,0.35,19,80
210,0.35,21,20
210,0.35,21,30
210,0.35,21,40
210,0.35,21,50
210,0.35,21,60
210,0.35,21,70
210,0.35,21,80
210,0.35,23,20
210,0.35,23,30
210,0.35,23,40
210,0.35,23,50
210,0.35,23,60
210,0.35,23,70
210,0.35,23,80
210,0.35,25,20
210,0.35,25,30
210,0.35,25,40
210,0.35,25,50
210,0.35,25,60
210,0.35,25,70
210,0.35,25,80
210,0.35,27,20
210,0.35,27,30
210,0.35,27,40
210,0.35,27,50
210,0.35,27,60
210,0.35,27,70
210,0.35,27,80
210,0.45,7,20
210,0.45,7,30
210,0.45,7,40
210,0.45,7,50
210,0.45,7,60
210,0.45,7,70
210,0.45,7,80
210,0.45,9,20
210,0.45,9,30
210,0.45,9,40
210,0.45,9,50
210,0.45,9,60
210,0.45,9,70
210,0.45,9,80
210,0.45,11,20
210,0.45,11,30
210,0.45,11,40
210,0.45,11,50
210,0.45,11,60
210,0.45,11,70
210,0.45,11,80
210,0.45,13,20
210,0.45,13,30
210,0.45,13,40
210,0.45,13,50
210,0.45,13,60
210,0.45,13,70
210,0.45,13,80
210,0.45,15,20
210,0.45,15,30
210,0.45,15,40
210,0.45,15,50
210,0.45,15,60
210,0.45,15,70
210,0.45,15,80
210,0.45,17,20
210,0.45,17,30
210,0.45,17,40
210,0.45,17,50
210,0.45,17,60
210,0.45,17,70
210,0.45,17,80
210,0.45,19,20
210,0.45,19,30
210,0.45,19,40
210,0.45,19,50
210,0.45,19,60
210,0.45,19,70
210,0.45,19,80
210,0.45,21,20
210,0.45,21,30
210,0.45,21,40
210,0.45,21,50
210,0.45,21,60
210,0.45,21,70
210,0.45,21,80
210,0.45,23,20
210,0.45,23,30
210,0.45,23,40
210,0.45,23,50
210,0.45,23,60
210,0.45,23,70
210,0.45,23,80
210,0.45,25,20
210,0.45,25,30
210,0.45,25,40
210,0.45,25,50
210,0.45,25,60
210,0.45,25,70
210,0.45,25,80
210,0.45,27,20
210,0.45,27,30
210,0.45,27,40
210,0.45,27,50
210,0.45,27,60
210,0.45,27,70
210,0.45,27,80
210,0.55,7,20
210,0.55,7,30
210,0.55,7,40
210,0.55,7,50
210,0.55,7,60
210,0.55,7,70
210,0.55,7,80
210,0.55,9,20
210,0.55,9,30
210,0.55,9,40
210,0.55,9,50
210,0.55,9,60
210,0.55,9,70
210,0.55,9,80
210,0.55,11,20
210,0.55,11,30
210,0.55,11,40
210,0.55,11,50
210,0.55,11,60
210,0.55,11,70
210,0.55,11,80
210,0.55,13,20
210,0.55,13,30
210,0.55,13,40
210,0.55,13,50
210,0.55,13,60
210,0.55,13,70
210,0.55,13,80
210,0.55,15,20
210,0.55,15,30
210,0.55,15,40
210,0.55,15,50
210,0.55,15,60
210,0.55,15,70
210,0.55,15,80
210,0.55,17,20
210,0.55,17,30
210,0.55,17,40
210,0.55,17,50
210,0.55,17,60
210,0.55,17,70
210,0.55,17,80
210,0.55,19,20
210,0.55,19,30
210,0.55,19,40
210,0.55,19,50
210,0.55,19,60
210,0.55,19,70
210,0.55,19,80
210,0.55,21,20
210,0.55,21,30
210,0.55,21,40
210,0.55,21,50
210,0.55,21,60
210,0.55,21,70
210,0.55,21,80
210,0.55,23,20
210,0.55,23,30
210,0.55,23,40
210,0.55,23,50
210,0.55,23,60
210,0.55,23,70
210,0.55,23,80
210,0.55,25,20
210,0.55,25,30
210,0.55,25,40
210,0.55,25,50
210,0.55,25,60
210,0.55,25,70
210,0.55,25,80
210,0.55,27,20
210,0.55,27,30
210,0.55,27,40
210,0.55,27,50
210,0.55,27,60
210,0.55,27,70
210,0.55,27,80
210,0.65,7,20
210,0.65,7,30
210,0.65,7,40
210,0.65,7,50
210,0.65,7,60
210,0.65,7,70
210,0.65,7,80
210,0.65,9,20
210,0.65,9,30
210,0.65,9,40
210,0.65,9,50
210,0.65,9,60
210,0.65,9,70
210,0.65,9,80
210,0.65,11,20
210,0.65,11,30
210,0.65,11,40
210,0.65,11,50
210,0.65,11,60
210,0.65,11,70
210,0.65,11,80
210,0.65,13,20
210,0.65,13,30
210,0.65,13,40
210,0.65,13,50
210,0.65,13,60
210,0.65,13,70
210,0.65,13,80
210,0.65,15,20
210,0.65,15,30
210,0.65,15,40
210,0.65,15,50
210,0.65,15,60
210,0.65,15,70
210,0.65,15,80
210,0.65,17,20
210,0.65,17,30
210,0.65,17,40
210,0.65,17,50
210,0.65,17,60
210,0.65,17,70
210,0.65,17,80
210,0.65,19,20
210,0.65,19,30
210,0.65,19,40
210,0.65,19,50
210,0.65,19,60
210,0.65,19,70
210,0.65,19,80
210,0.65,21,20
210,0.65,21,30
210,0.65,21,40
210,0.65,21,50
210,0.65,21,60
210,0.65,21,70
210,0.65,21,80
210,0.65,23,20
210,0.65,23,30
210,0.65,23,40
210,0.65,23,50
210,0.65,23,60
210,0.65,23,70
210,0.65,23,80
210,0.65,25,20
210,0.65,25,30
210,0.65,25,40
210,0.65,25,50
210,0.65,25,60
210,0.65,25,70
210,0.65,25,80
210,0.65,27,20
210,0.65,27,30
210,0.65,27,40
210,0.65,27,50
210,0.65,27,60
210,0.65,27,70
210,0.65,27,80
210,0.75,7,20
210,0.75,7,30
210,0.75,7,40
210,0.75,7,50
210,0.75,7,60
210,0.75,7,70
210,0.75,7,80
210,0.75,9,20
210,0.75,9,30
210,0.75,9,40
210,0.75,9,50
210,0.75,9,60
210,0.75,9,70
210,0.75,9,80
210,0.75,11,20
210,0.75,11,30
210,0.75,11,40
210,0.75,11,50
210,0.75,11,60
210,0.75,11,70
210,0.75,11,80
210,0.75,13,20
210,0.75,13,30
210,0.75,13,40
210,0.75,13,50
210,0.75,13,60
210,0.75,13,70
210,0.75,13,80
210,0.75,15,20
210,0.75,15,30
210,0.75,15,40
210,0.75,15,50
210,0.75,15,60
210,0.75,15,70
210,0.75,15,80
210,0.75,17,20
210,0.75,17,30
210,0.75,17,40
210,0.75,17,50
210,0.75,17,60
210,0.75,17,70
210,0.75,17,80
210,0.75,19,20
210,0.75,19,30
210,0.75,19,40
210,0.75,19,50
210,0.75,19,60
210,0.75,19,70
210,0.75,19,80
210,0.75,21,20
210,0.75,21,30
210,0.75,21,40
210,0.75,21,50
210,0.75,21,60
210,0.75,21,70
210,0.75,21,80
210,0.75,23,20
210,0.75,23,30
210,0.75,23,40
210,0.75,23,50
210,0.75,23,60
210,0.75,23,70
210,0.75,23,80
210,0.75,25,20
210,0.75,25,30
210,0.75,25,40
210,0.75,25,50
210,0.75,25,60
210,0.75,25,70
210,0.75,25,80
210,0.75,27,20
210,0.75,27,30
210,0.75,27,40
210,0.75,27,50
210,0.75,27,60
210,0.75,27,70
210,0.75,27,80
210,0.85,7,20
210,0.85,7,30
210,0.85,7,40
210,0.85,7,50
210,0.85,7,60
210,0.85,7,70
210,0.85,7,80
210,0.85,9,20
210,0.85,9,30
210,0.85,9,40
210,0.85,9,50
210,0.85,9,60
210,0.85,9,70
210,0.85,9,80
210,0.85,11,20
210,0.85,11,30
210,0.85,11,40
210,0.85,11,50
210,0.85,11,60
210,0.85,11,70
210,0.85,11,80
210,0.85,13,20
210,0.85,13,30
210,0.85,13,40
210,0.85,13,50
210,0.85,13,60
210,0.85,13,70
210,0.85,13,80
210,0.85,15,20
210,0.85,15,30
210,0.85,15,40
210,0.85,15,50
210,0.85,15,60
210,0.85,15,70
210,0.85,15,80
210,0.85,17,20
210,0.85,17,30
210,0.85,17,40
210,0.85,17,50
210,0.85,17,60
210,0.85,17,70
210,0.85,17,80
210,0.85,19,20
210,0.85,19,30
210,0.85,19,40
210,0.85,19,50
210,0.85,19,60
210,0.85,19,70
210,0.85,19,80
210,0.85,21,20
210,0.85,21,30
210,0.85,21,40
210,0.85,21,50
210,0.85,21,60
210,0.85,21,70
210,0.85,21,80
210,0.85,23,20
210,0.85,23,30
210,0.85,23,40
210,0.85,23,50
210,0.85,23,60
210,0.85,23,70
210,0.85,23,80
210,0.85,25,20
210,0.85,25,30
210,0.85,25,40
210,0.85,25,50
210,0.85,25,60
210,0.85,25,70
210,0.85,25,80
210,0.85,27,20
210,0.85,27,30
210,0.85,27,40
210,0.85,27,50
210,0.85,27,60
210,0.85,27,70
210,0.85,27,80
210,0.95,7,20
210,0.95,7,30
210,0.95,7,40
210,0.95,7,50
210,0.95,7,60
210,0.95,7,70
210,0.95,7,80
210,0.95,9,20
210,0.95,9,30
210,0.95,9,40
210,0.95,9,50
210,0.95,9,60
210,0.95,9,70
210,0.95,9,80
210,0.95,11,20
210,0.95,11,30
210,0.95,11,40
210,0.95,11,50
210,0.95,11,60
210,0.95,11,70
210,0.95,11,80
210,0.95,13,20
210,0.95,13,30
210,0.95,13,40
210,0.95,13,50
210,0.95,13,60
210,0.95,13,70
210,0.95,13,80
210,0.95,15,20
210,0.95,15,30
210,0.95,15,40
210,0.95,15,50
210,0.95,15,60
210,0.95,15,70
210,0.95,15,80
210,0.95,17,20
210,0.95,17,30
210,0.95,17,40
210,0.95,17,50
210,0.95,17,60
210,0.95,17,70
210,0.95,17,80
210,0.95,19,20
210,0.95,19,30
210,0.95,19,40
210,0.95,19,50
210,0.95,19,60
210,0.95,19,70
210,0.95,19,80
210,0.95,21,20
210,0.95,21,30
210,0.95,21,40
210,0.95,21,50
210,0.95,21,60
210,0.95,21,70
210,0.95,21,80
210,0.95,23,20
210,0.95,23,30
210,0.95,23,40
210,0.95,23,50
210,0.95,23,60
210,0.95,23,70
210,0.95,23,80
210,0.95,25,20
210,0.95,25,30
210,0.95,25,40
210,0.95,25,50
210,0.95,25,60
210,0.95,25,70
210,0.95,25,80
210,0.95,27,20
210,0.95,27,30
210,0.95,27,40
210,0.95,27,50
210,0.95,27,60
210,0.95,27,70
210,0.95,27,80
210,1.05,7,20
210,1.05,7,30
210,1.05,7,40
210,1.05,7,50
210,1.05,7,60
210,1.05,7,70
210,1.05,7,80
210,1.05,9,20
210,1.05,9,30
210,1.05,9,40
210,1.05,9,50
210,1.05,9,60
210,1.05,9,70
210,1.05,9,80
210,1.05,11,20
210,1.05,11,30
210,1.05,11,40
210,1.05,11,50
210,1.05,11,60
210,1.05,11,70
210,1.05,11,80
210,1.05,13,20
210,1.05,13,30
210,1.05,13,40
210,1.05,13,50
210,1.05,13,60
210,1.05,13,70
210,1.05,13,80
210,1.05,15,20
210,1.05,15,30
210,1.05,15,40
210,1.05,15,50
210,1.05,15,60
210,1.05,15,70
210,1.05,15,80
210,1.05,17,20
210,1.05,17,30
210,1.05,17,40
210,1.05,17,50
210,1.05,17,60
210,1.05,17,70
210,1.05,17,80
210,1.05,19,20
210,1.05,19,30
210,1.05,19,40
210,1.05,19,50
210,1.05,19,60
210,1.05,19,70
210,1.05,19,80
210,1.05,21,20
210,1.05,21,30
210,1.05,21,40
210,1.05,21,50
210,1.05,21,60
210,1.05,21,70
210,1.05,21,80
210,1.05,23,20
210,1.05,23,30
210,1.05,23,40
210,1.05,23,50
210,1.05,23,60
210,1.05,23,70
210,1.05,23,80
210,1.05,25,20
210,1.05,25,30
210,1.05,25,40
210,1.05,25,50
210,1.05,25,60
210,1.05,25,70
210,1.05,25,80
210,1.05,27,20
210,1.05,27,30
210,1.05,27,40
210,1.05,27,50
210,1.05,27,60
210,1.05,27,70
210,1.05,27,80
210,1.15,7,20
210,1.15,7,30
210,1.15,7,40
210,1.15,7,50
210,1.15,7,60
210,1.15,7,70
210,1.15,7,80
210,1.15,9,20
210,1.15,9,30
210,1.15,9,40
210,1.15,9,50
210,1.15,9,60
210,1.15,9,70
210,1.15,9,80
210,1.15,11,20
210,1.15,11,30
210,1.15,11,40
210,1.15,11,50
210,1.15,11,60
210,1.15,11,70
210,1.15,11,80
210,1.15,13,20
210,1.15,13,30
210,1.15,13,40
210,1.15,13,50
210,1.15,13,60
210,1.15,13,70
210,1.15,13,80
210,1.15,15,20
210,1.15,15,30
210,1.15,15,40
210,1.15,15,50
210,1.15,15,60
210,1.15,15,70
210,1.15,15,80
210,1.15,17,20
210,1.15,17,30
210,1.15,17,40
210,1.15,17,50
210,1.15,17,60
210,1.15,17,70
210,1.15,17,80
210,1.15,19,20
210,1.15,19,30
210,1.15,19,40
210,1.15,19,50
210,1.15,19,60
210,1.15,19,70
210,1.15,19,80
210,1.15,21,20
210,1.15,21,30
210,1.15,21,40
210,1.15,21,50
210,1.15,21,60
210,1.15,21,70
210,1.15,21,80
210,1.15,23,20
210,1.15,23,30
210,1.15,23,40
210,1.15,23,50
210,1.15,23,60
210,1.15,23,70
210,1.15,23,80
210,1.15,25,20
210,1.15,25,30
210,1.15,25,40
210,1.15,25,50
210,1.15,25,60
210,1.15,25,70
210,1.15,25,80
210,1.15,27,20
210,1.15,27,30
210,1.15,27,40
210,1.15,27,50
210,1.15,27,60
210,1.15,27,70
210,1.15,27,80
210,1.25,7,20
210,1.25,7,30
210,1.25,7,40
210,1.25,7,50
210,1.25,7,60
210,1.25,7,70
210,1.25,7,80
210,1.25,9,20
210,1.25,9,30
210,1.25,9,40
210,1.25,9,50
210,1.25,9,60
210,1.25,9,70
210,1.25,9,80
210,1.25,11,20
210,1.25,11,30
210,1.25,11,40
210,1.25,11,50
210,1.25,11,60
210,1.25,11,70
210,1.25,11,80
210,1.25,13,20
210,1.25,13,30
210,1.25,13,40
210,1.25,13,50
210,1.25,13,60
210,1.25,13,70
210,1.25,13,80
210,1.25,15,20
210,1.25,15,30
210,1.25,15,40
210,1.25,15,50
210,1.25,15,60
210,1.25,15,70
210,1.25,15,80
210,1.25,17,20
210,1.25,17,30
210,1.25,17,40
210,1.25,17,50
210,1.25,17,60
210,1.25,17,70
210,1.25,17,80
210,1.25,19,20
210,1.25,19,30
210,1.25,19,40
210,1.25,19,50
210,1.25,19,60
210,1.25,19,70
210,1.25,19,80
210,1.25,21,20
210,1.25,21,30
210,1.25,21,40
210,1.25,21,50
210,1.25,21,60
210,1.25,21,70
210,1.25,21,80
210,1.25,23,20
210,1.25,23,30
210,1.25,23,40
210,1.25,23,50
210,1.25,23,60
210,1.25,23,70
210,1.25,23,80
210,1.25,25,20
210,1.25,25,30
210,1.25,25,40
210,1.25,25,50
210,1.25,25,60
210,1.25,25,70
210,1.25,25,80
210,1.25,27,20
210,1.25,27,30
210,1.25,27,40
210,1.25,27,50
210,1.25,27,60
210,1.25,27,70
210,1.25,27,80
220,0.35,7,20
220,0.35,7,30
220,0.35,7,40
220,0.35,7,50
220,0.35,7,60
220,0.35,7,70
220,0.35,7,80
220,0.35,9,20
220,0.35,9,30
220,0.35,9,40
220,0.35,9,50
220,0.35,9,60
220,0.35,9,70
220,0.35,9,80
220,0.35,11,20
220,0.35,11,30
220,0.35,11,40
220,0.35,11,50
220,0.35,11,60
220,0.35,11,70
220,0.35,11,80
220,0.35,13,20
220,0.35,13,30
220,0.35,13,40
220,0.35,13,50
220,0.35,13,60
220,0.35,13,70
220,0.35,13,80
220,0.35,15,20
220,0.35,15,30
220,0.35,15,40
220,0.35,15,50
220,0.35,15,60
220,0.35,15,70
220,0.35,15,80
220,0.35,17,20
220,0.35,17,30
220,0.35,17,40
220,0.35,17,50
220,0.35,17,60
220,0.35,17,70
220,0.35,17,80
220,0.35,19,20
220,0.35,19,30
220,0.35,19,40
220,0.35,19,50
220,0.35,19,60
220,0.35,19,70
220,0.35,19,80
220,0.35,21,20
220,0.35,21,30
220,0.35,21,40
220,0.35,21,50
220,0.35,21,60
220,0.35,21,70
220,0.35,21,80
220,0.35,23,20
220,0.35,23,30
220,0.35,23,40
220,0.35,23,50
220,0.35,23,60
220,0.35,23,70
220,0.35,23,80
220,0.35,25,20
220,0.35,25,30
220,0.35,25,40
220,0.35,25,50
220,0.35,25,60
220,0.35,25,70
220,0.35,25,80
220,0.35,27,20
220,0.35,27,30
220,0.35,27,40
220,0.35,27,50
220,0.35,27,60
220,0.35,27,70
220,0.35,27,80
220,0.45,7,20
220,0.45,7,30
220,0.45,7,40
220,0.45,7,50
220,0.45,7,60
220,0.45,7,70
220,0.45,7,80
220,0.45,9,20
220,0.45,9,30
220,0.45,9,40
220,0.45,9,50
220,0.45,9,60
220,0.45,9,70
220,0.45,9,80
220,0.45,11,20
220,0.45,11,30
220,0.45,11,40
220,0.45,11,50
220,0.45,11,60
220,0.45,11,70
220,0.45,11,80
220,0.45,13,20
220,0.45,13,30
220,0.45,13,40
220,0.45,13,50
220,0.45,13,60
220,0.45,13,70
220,0.45,13,80
220,0.45,15,20
220,0.45,15,30
220,0.45,15,40
220,0.45,15,50
220,0.45,15,60
220,0.45,15,70
220,0.45,15,80
220,0.45,17,20
220,0.45,17,30
220,0.45,17,40
220,0.45,17,50
220,0.45,17,60
220,0.45,17,70
220,0.45,17,80
220,0.45,19,20
220,0.45,19,30
220,0.45,19,40
220,0.45,19,50
220,0.45,19,60
220,0.45,19,70
220,0.45,19,80
220,0.45,21,20
220,0.45,21,30
220,0.45,21,40
220,0.45,21,50
220,0.45,21,60
220,0.45,21,70
220,0.45,21,80
220,0.45,23,20
220,0.45,23,30
220,0.45,23,40
220,0.45,23,50
220,0.45,23,60
220,0.45,23,70
220,0.45,23,80
220,0.45,25,20
220,0.45,25,30
220,0.45,25,40
220,0.45,25,50
220,0.45,25,60
220,0.45,25,70
220,0.45,25,80
220,0.45,27,20
220,0.45,27,30
220,0.45,27,40
220,0.45,27,50
220,0.45,27,60
220,0.45,27,70
220,0.45,27,80
220,0.55,7,20
220,0.55,7,30
220,0.55,7,40
220,0.55,7,50
220,0.55,7,60
220,0.55,7,70
220,0.55,7,80
220,0.55,9,20
220,0.55,9,30
220,0.55,9,40
220,0.55,9,50
220,0.55,9,60
220,0.55,9,70
220,0.55,9,80
220,0.55,11,20
220,0.55,11,30
220,0.55,11,40
220,0.55,11,50
220,0.55,11,60
220,0.55,11,70
220,0.55,11,80
220,0.55,13,20
220,0.55,13,30
220,0.55,13,40
220,0.55,13,50
220,0.55,13,60
220,0.55,13,70
220,0.55,13,80
220,0.55,15,20
220,0.55,15,30
220,0.55,15,40
220,0.55,15,50
220,0.55,15,60
220,0.55,15,70
220,0.55,15,80
220,0.55,17,20
220,0.55,17,30
220,0.55,17,40
220,0.55,17,50
220,0.55,17,60
220,0.55,17,70
220,0.55,17,80
220,0.55,19,20
220,0.55,19,30
220,0.55,19,40
220,0.55,19,50
220,0.55,19,60
220,0.55,19,70
220,0.55,19,80
220,0.55,21,20
220,0.55,21,30
220,0.55,21,40
220,0.55,21,50
220,0.55,21,60
220,0.55,21,70
220,0.55,21,80
220,0.55,23,20
220,0.55,23,30
220,0.55,23,40
220,0.55,23,50
220,0.55,23,60
220,0.55,23,70
220,0.55,23,80
220,0.55,25,20
220,0.55,25,30
220,0.55,25,40
220,0.55,25,50
220,0.55,25,60
220,0.55,25,70
220,0.55,25,80
220,0.55,27,20
220,0.55,27,30
220,0.55,27,40
220,0.55,27,50
220,0.55,27,60
220,0.55,27,70
220,0.55,27,80
220,0.65,7,20
220,0.65,7,30
220,0.65,7,40
220,0.65,7,50
220,0.65,7,60
220,0.65,7,70
220,0.65,7,80
220,0.65,9,20
220,0.65,9,30
220,0.65,9,40
220,0.65,9,50
220,0.65,9,60
220,0.65,9,70
220,0.65,9,80
220,0.65,11,20
220,0.65,11,30
220,0.65,11,40
220,0.65,11,50
220,0.65,11,60
220,0.65,11,70
220,0.65,11,80
220,0.65,13,20
220,0.65,13,30
220,0.65,13,40
220,0.65,13,50
220,0.65,13,60
220,0.65,13,70
220,0.65,13,80
220,0.65,15,20
220,0.65,15,30
220,0.65,15,40
220,0.65,15,50
220,0.65,15,60
220,0.65,15,70
220,0.65,15,80
220,0.65,17,20
220,0.65,17,30
220,0.65,17,40
220,0.65,17,50
220,0.65,17,60
220,0.65,17,70
220,0.65,17,80
220,0.65,19,20
220,0.65,19,30
220,0.65,19,40
220,0.65,19,50
220,0.65,19,60
220,0.65,19,70
220,0.65,19,80
220,0.65,21,20
220,0.65,21,30
220,0.65,21,40
220,0.65,21,50
220,0.65,21,60
220,0.65,21,70
220,0.65,21,80
220,0.65,23,20
220,0.65,23,30
220,0.65,23,40
220,0.65,23,50
220,0.65,23,60
220,0.65,23,70
220,0.65,23,80
220,0.65,25,20
220,0.65,25,30
220,0.65,25,40
220,0.65,25,50
220,0.65,25,60
220,0.65,25,70
220,0.65,25,80
220,0.65,27,20
220,0.65,27,30
220,0.65,27,40
220,0.65,27,50
220,0.65,27,60
220,0.65,27,70
220,0.65,27,80
220,0.75,7,20
220,0.75,7,30
220,0.75,7,40
220,0.75,7,50
220,0.75,7,60
220,0.75,7,70
220,0.75,7,80
220,0.75,9,20
220,0.75,9,30
220,0.75,9,40
220,0.75,9,50
220,0.75,9,60
220,0.75,9,70
220,0.75,9,80
220,0.75,11,20
220,0.75,11,30
220,0.75,11,40
220,0.75,11,50
220,0.75,11,60
220,0.75,11,70
220,0.75,11,80
220,0.75,13,20
220,0.75,13,30
220,0.75,13,40
220,0.75,13,50
220,0.75,13,60
220,0.75,13,70
220,0.75,13,80
220,0.75,15,20
220,0.75,15,30
220,0.75,15,40
220,0.75,15,50
220,0.75,15,60
220,0.75,15,70
220,0.75,15,80
220,0.75,17,20
220,0.75,17,30
220,0.75,17,40
220,0.75,17,50
220,0.75,17,60
220,0.75,17,70
220,0.75,17,80
220,0.75,19,20
220,0.75,19,30
220,0.75,19,40
220,0.75,19,50
220,0.75,19,60
220,0.75,19,70
220,0.75,19,80
220,0.75,21,20
220,0.75,21,30
220,0.75,21,40
220,0.75,21,50
220,0.75,21,60
220,0.75,21,70
220,0.75,21,80
220,0.75,23,20
220,0.75,23,30
220,0.75,23,40
220,0.75,23,50
220,0.75,23,60
220,0.75,23,70
220,0.75,23,80
220,0.75,25,20
220,0.75,25,30
220,0.75,25,40
220,0.75,25,50
220,0.75,25,60
220,0.75,25,70
220,0.75,25,80
220,0.75,27,20
220,0.75,27,30
220,0.75,27,40
220,0.75,27,50
220,0.75,27,60
220,0.75,27,70
220,0.75,27,80
220,0.85,7,20
220,0.85,7,30
220,0.85,7,40
220,0.85,7,50
220,0.85,7,60
220,0.85,7,70
220,0.85,7,80
220,0.85,9,20
220,0.85,9,30
220,0.85,9,40
220,0.85,9,50
220,0.85,9,60
220,0.85,9,70
220,0.85,9,80
220,0.85,11,20
220,0.85,11,30
220,0.85,11,40
220,0.85,11,50
220,0.85,11,60
220,0.85,11,70
220,0.85,11,80
220,0.85,13,20
220,0.85,13,30
220,0.85,13,40
220,0.85,13,50
220,0.85,13,60
220,0.85,13,70
220,0.85,13,80
220,0.85,15,20
220,0.85,15,30
220,0.85,15,40
220,0.85,15,50
220,0.85,15,60
220,0.85,15,70
220,0.85,15,80
220,0.85,17,20
220,0.85,17,30
220,0.85,17,40
220,0.85,17,50
220,0.85,17,60
220,0.85,17,70
220,0.85,17,80
220,0.85,19,20
220,0.85,19,30
220,0.85,19,40
220,0.85,19,50
220,0.85,19,60
220,0.85,19,70
220,0.85,19,80
220,0.85,21,20
220,0.85,21,30
220,0.85,21,40
220,0.85,21,50
220,0.85,21,60
220,0.85,21,70
220,0.85,21,80
220,0.85,23,20
220,0.85,23,30
220,0.85,23,40
220,0.85,23,50
220,0.85,23,60
220,0.85,23,70
220,0.85,23,80
220,0.85,25,20
220,0.85,25,30
220,0.85,25,40
220,0.85,25,50
220,0.85,25,60
220,0.85,25,70
220,0.85,25,80
220,0.85,27,20
220,0.85,27,30
220,0.85,27,40
220,0.85,27,50
220,0.85,27,60
220,0.85,27,70
220,0.85,27,80
220,0.95,7,20
220,0.95,7,30
220,0.95,7,40
220,0.95,7,50
220,0.95,7,60
220,0.95,7,70
220,0.95,7,80
220,0.95,9,20
220,0.95,9,30
220,0.95,9,40
220,0.95,9,50
220,0.95,9,60
220,0.95,9,70
220,0.95,9,80
220,0.95,11,20
220,0.95,11,30
220,0.95,11,40
220,0.95,11,50
220,0.95,11,60
220,0.95,11,70
220,0.95,11,80
220,0.95,13,20
220,0.95,13,30
220,0.95,13,40
220,0.95,13,50
220,0.95,13,60
220,0.95,13,70
220,0.95,13,80
220,0.95,15,20
220,0.95,15,30
220,0.95,15,40
220,0.95,15,50
220,0.95,15,60
220,0.95,15,70
220,0.95,15,80
220,0.95,17,20
220,0.95,17,30
220,0.95,17,40
220,0.95,17,50
220,0.95,17,60
220,0.95,17,70
220,0.95,17,80
220,0.95,19,20
220,0.95,19,30
220,0.95,19,40
220,0.95,19,50
220,0.95,19,60
220,0.95,19,70
220,0.95,19,80
220,0.95,21,20
220,0.95,21,30
220,0.95,21,40
220,0.95,21,50
220,0.95,21,60
220,0.95,21,70
220,0.95,21,80
220,0.95,23,20
220,0.95,23,30
220,0.95,23,40
220,0.95,23,50
220,0.95,23,60
220,0.95,23,70
220,0.95,23,80
220,0.95,25,20
220,0.95,25,30
220,0.95,25,40
220,0.95,25,50
220,0.95,25,60
220,0.95,25,70
220,0.95,25,80
220,0.95,27,20
220,0.95,27,30
220,0.95,27,40
220,0.95,27,50
220,0.95,27,60
220,0.95,27,70
220,0.95,27,80
220,1.05,7,20
220,1.05,7,30
220,1.05,7,40
220,1.05,7,50
220,1.05,7,60
